Date,open,high,low,close,volume,dividends,stock splits
2020-12-21 00:00:00-05:00,306.08137860555024,310.57946210959494,303.6203271018583,309.77752685546875,2892700,0.0,0.0
2020-12-22 00:00:00-05:00,308.92957581423553,310.6071449886784,307.3718370278528,308.79132080078125,2069700,0.0,0.0
2020-12-23 00:00:00-05:00,310.15545563938804,314.91162471831876,309.73146424742833,311.16937255859375,2348100,0.0,0.0
2020-12-24 00:00:00-05:00,310.10945367989126,314.6904914642108,310.10945367989126,314.1190185546875,1360600,0.0,0.0
2020-12-28 00:00:00-05:00,316.34954201271916,320.5711158155091,316.2112870037191,318.8751220703125,2308200,0.0,0.0
2020-12-29 00:00:00-05:00,320.7554552923877,323.7972062202226,317.99946889662726,320.1655578613281,2275700,0.0,0.0
2020-12-30 00:00:00-05:00,319.9166625153562,321.6956373986234,317.51094096646483,317.990234375,1866000,0.0,0.0
2020-12-31 00:00:00-05:00,318.0363090217066,323.6128095423749,317.1237697856514,323.2348937988281,1969000,0.0,0.0
2021-01-04 00:00:00-05:00,323.9446773291252,324.5253483645021,313.74103576953235,322.14727783203125,4203800,0.0,0.0
2021-01-05 00:00:00-05:00,321.4006665431573,323.86169003386453,317.5201593581815,317.8150939941406,3160500,0.0,0.0
2021-01-06 00:00:00-05:00,310.72699812901334,331.35549339027585,308.8835226365567,331.1527099609375,6561400,0.0,0.0
2021-01-07 00:00:00-05:00,330.47981537039294,337.77076334699933,329.90834254455626,336.4618835449219,3366700,0.0,0.0
2021-01-08 00:00:00-05:00,338.2776541028879,338.72929646533396,330.68254629276504,334.9501953125,2947800,0.0,0.0
2021-01-11 00:00:00-05:00,334.24055189970295,335.77986638120433,331.07899804056024,332.51690673828125,2695100,0.0,0.0
2021-01-12 00:00:00-05:00,329.92682551190956,331.8993297476044,327.4289239869614,329.40142822265625,2372500,0.0,0.0
2021-01-13 00:00:00-05:00,328.1755525488347,328.8852805680284,323.74199573312393,327.2538146972656,1974500,0.0,0.0
2021-01-14 00:00:00-05:00,328.92206806842836,330.72866588760775,322.9953020535518,323.0966796875,2919900,0.0,0.0
2021-01-15 00:00:00-05:00,321.7970456647378,325.4194678984628,318.68156788966405,323.8064270019531,3777000,0.0,0.0
2021-01-19 00:00:00-05:00,328.33217593861514,329.0234792087678,324.0461012895088,324.6268005371094,3361300,0.0,0.0
2021-01-20 00:00:00-05:00,324.3410307503647,324.5253613925961,318.76450140038116,323.3824157714844,3036800,0.0,0.0
2021-01-21 00:00:00-05:00,323.35477499885246,332.64590604059714,323.29024661389036,327.21685791015625,3749800,0.0,0.0
2021-01-22 00:00:00-05:00,325.6591635313747,326.8666377384668,320.3407468186804,320.3499450683594,2585100,0.0,0.0
2021-01-25 00:00:00-05:00,319.98127978796543,322.9677294638328,317.6308595898273,320.5896301269531,2506300,0.0,0.0
2021-01-26 00:00:00-05:00,323.0782974063902,324.0000351268691,315.7596976554519,316.2574157714844,2467500,0.0,0.0
2021-01-27 00:00:00-05:00,310.6624981120914,311.5473584729974,303.2609451291585,306.929443359375,4770900,0.0,0.0
2021-01-28 00:00:00-05:00,310.29377268380034,319.4558189480768,308.3304670095981,311.6855773925781,2769900,0.0,0.0
2021-01-29 00:00:00-05:00,310.19234264377235,312.48746018682215,304.7540966182384,307.47320556640625,3899200,0.0,0.0
2021-02-01 00:00:00-05:00,308.8098013676246,311.6856186852294,306.6990140158527,307.86041259765625,3020200,0.0,0.0
2021-02-02 00:00:00-05:00,310.7176968294299,317.66760500722125,310.7176968294299,312.2109069824219,2663700,0.0,0.0
2021-02-03 00:00:00-05:00,311.54733101035225,313.5382877437924,308.41342857277476,311.4459533691406,2537100,0.0,0.0
2021-02-04 00:00:00-05:00,306.3119052293745,309.0494675560374,302.68948251173896,303.54669189453125,5962200,0.0,0.0
2021-02-05 00:00:00-05:00,306.11828188285233,307.3810861102108,298.1637094764187,299.11309814453125,7227900,0.0,0.0
2021-02-08 00:00:00-05:00,301.41741155025846,301.42660979809705,298.46784007670055,298.95635986328125,4758200,0.0,0.0
2021-02-09 00:00:00-05:00,298.55080041483154,305.13202032354786,296.5321928380706,303.8323669433594,4096900,0.0,0.0
2021-02-10 00:00:00-05:00,306.6252047352292,309.48259665402577,303.96136981816767,307.3072814941406,4122700,0.0,0.0
2021-02-11 00:00:00-05:00,308.78215148233863,310.303013169769,305.5560693026724,307.0032043457031,2776700,0.0,0.0
2021-02-12 00:00:00-05:00,305.7219887996571,306.38564114526815,302.219396387891,302.55120849609375,2760800,0.0,0.0
2021-02-16 00:00:00-05:00,301.74002975017845,304.02594929526816,297.24197355505555,299.2144775390625,4339000,0.0,0.0
2021-02-17 00:00:00-05:00,298.14521181193044,302.8829561900869,297.02069090682227,301.27911376953125,2620000,0.0,0.0
2021-02-18 00:00:00-05:00,300.3942242278996,303.7862112352905,299.7490249013731,302.7077941894531,2383500,0.0,0.0
2021-02-19 00:00:00-05:00,303.02120909713074,303.11338847478675,298.7443335108253,299.17755126953125,2313800,0.0,0.0
2021-02-22 00:00:00-05:00,296.33859583938613,303.29770246822864,295.27860337746375,301.9980773925781,2688300,0.0,0.0
2021-02-23 00:00:00-05:00,304.16409560770114,307.80496934977344,301.0762980242627,303.7216796875,3225700,0.0,0.0
2021-02-24 00:00:00-05:00,302.7816444725148,307.4917393129546,300.5234037135471,306.21051025390625,3360500,0.0,0.0
2021-02-25 00:00:00-05:00,305.09517221501926,307.49169580992015,301.74003355631766,303.1318664550781,2780100,0.0,0.0
2021-02-26 00:00:00-05:00,304.6803513638739,311.46435470335655,304.0351519236475,306.21966552734375,5430000,0.0,0.0
2021-03-01 00:00:00-05:00,308.1921608843571,312.38608371192396,307.56538608678613,308.45947265625,4198900,0.0,0.0
2021-03-02 00:00:00-05:00,308.7820683519305,311.2431199004178,307.75895320955493,308.45025634765625,2568900,0.0,0.0
2021-03-03 00:00:00-05:00,307.2336103464847,311.6948173436017,306.73586412294964,306.8188171386719,3039700,0.0,0.0
2021-03-04 00:00:00-05:00,308.01711242981946,314.1650873928299,306.63450582216626,307.6852722167969,4991600,0.0,0.0
2021-03-05 00:00:00-05:00,308.80968137508967,321.0319283549809,308.8004549997067,319.93505859375,4563100,0.0,0.0
2021-03-08 00:00:00-05:00,319.85225864710014,326.2951971833576,318.5526049099328,322.76495361328125,3419900,0.0,0.0
2021-03-09 00:00:00-05:00,325.29963257962544,332.97769409003075,323.8432714801126,324.4331970214844,4277600,0.0,0.0
2021-03-10 00:00:00-05:00,326.21215825168645,326.7375554360797,321.22555444703346,322.2394714355469,3012300,0.0,0.0
2021-03-11 00:00:00-05:00,323.3086224584095,328.11086648128696,322.4882626627008,325.4654846191406,2520500,0.0,0.0
2021-03-12 00:00:00-05:00,326.68658317480816,330.0628721838278,325.5950472843057,329.3228454589844,2088700,1.25,0.0
2021-03-15 00:00:00-04:00,330.155398533545,331.09890090561595,325.18805883030257,327.3433532714844,2343400,0.0,0.0
2021-03-16 00:00:00-04:00,327.0195989554507,328.712359052253,325.5210835384799,328.0093688964844,2904200,0.0,0.0
2021-03-17 00:00:00-04:00,328.5365880821086,331.21911775575677,325.44702256218164,325.7707824707031,2633100,0.0,0.0
2021-03-18 00:00:00-04:00,326.4090300758854,337.00043039489793,325.91877476972303,334.900634765625,3311600,0.0,0.0
2021-03-19 00:00:00-04:00,334.7804649221082,342.6800496600204,332.08867573449385,338.1659851074219,8572900,0.0,0.0
2021-03-22 00:00:00-04:00,337.6294056500529,340.94093644081784,333.10608307643093,339.34991455078125,3505200,0.0,0.0
2021-03-23 00:00:00-04:00,341.1907337720517,343.6790186890768,339.68295946592156,340.8669738769531,3100100,0.0,0.0
2021-03-24 00:00:00-04:00,338.60071718993424,345.7695620082167,338.10123090821685,342.8095397949219,3407800,0.0,0.0
2021-03-25 00:00:00-04:00,342.80960085801604,344.2063503852739,336.1402693626068,343.2628479003906,3021500,0.0,0.0
2021-03-26 00:00:00-04:00,343.8085810404949,348.7851519649466,342.5228285622429,348.2486572265625,2959800,0.0,0.0
2021-03-29 00:00:00-04:00,348.13761783637744,351.96718233210464,346.8703554941824,350.6351623535156,2740400,0.0,0.0
2021-03-30 00:00:00-04:00,349.2383667810792,351.3936611509343,343.9195462965918,345.5475769042969,3066000,0.0,0.0
2021-03-31 00:00:00-04:00,344.8445829706441,348.7296460216913,343.91957064697914,344.1693420410156,3356500,0.0,0.0
2021-04-01 00:00:00-04:00,344.2896296951505,344.7428767419383,338.3325475267751,339.5443115234375,2977700,0.0,0.0
2021-04-05 00:00:00-04:00,341.9030768601953,344.6873732019561,340.0715703850814,342.42108154296875,2709400,0.0,0.0
