Date,open,high,low,close,volume,dividends,stock splits
2020-12-21 00:00:00-05:00,208.74789477288223,214.93692380229916,208.4888149169169,213.58396911621094,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,213.67990881116995,216.50095801273704,212.87389893684067,214.87933349609375,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.08290333376428,214.5146932710485,211.86636896648002,212.0774688720703,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,212.46129811786358,214.56269259636701,212.2501981931746,213.73748779296875,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,215.3686881144162,216.88476263524183,213.99655333703302,215.85806274414062,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.15345055362997,217.98824549729198,214.53391099007936,215.08084106445312,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.1171387725915,216.50096346628422,212.50927450036974,212.7107696533203,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,212.7299675852491,213.97737223508196,210.79169311832163,213.42083740234375,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,213.52638643641092,213.9773713050936,206.1187381508586,208.88221740722656,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,208.46963527850713,209.67866493389053,206.97275536366772,209.083740234375,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,203.58552755083278,207.73074590269525,203.36483752901268,203.66229248046875,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,205.37988746553668,210.46545121287744,205.06325222351228,209.4579315185547,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,209.8321610847662,211.65529553000536,208.2489262362572,210.734130859375,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,209.63066780968265,210.0528676774654,207.961063234746,208.69032287597656,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,207.74035589548853,208.31608560211117,204.68902651806664,206.23387145996094,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,205.36071303589776,207.9898427294301,205.27434332602658,207.5868377685547,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.17423821247684,208.66152780549393,204.13249885511956,204.4011688232422,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,204.88096752227284,205.83090267119468,203.45124777262626,204.04615783691406,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.10162077397675,208.2009300549652,204.0269409433611,207.6827850341797,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,208.89179464606343,216.65446748663234,208.49837984592523,215.2631378173828,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,215.60855020726058,217.14381945953934,213.42080103968158,215.8676300048828,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,217.89226790023852,220.76129675652857,216.66405830590344,216.8079833984375,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,219.8497492395992,220.48304900698852,215.14801018418993,220.2431640625,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,222.47890098214344,224.7050257283065,220.7709212912737,222.9298858642578,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,228.37044973267308,230.7117289549116,220.82846706760978,223.47679138183594,69870600,0.0,0.0
