Date,open,high,low,close,volume,dividends,stock splits
2020-12-21 00:00:00-05:00,19.232200852109703,19.744220875212395,18.93576811697996,19.564565658569336,10778300,0.0,0.0
2020-12-22 00:00:00-05:00,19.564558703065565,19.600489048286196,19.07948619257562,19.187280654907227,17182900,0.0,0.0
2020-12-23 00:00:00-05:00,19.313040982848396,20.031665078271548,19.26812761938507,19.690319061279297,9474500,0.0,0.0
2020-12-24 00:00:00-05:00,19.744214559688753,19.753197574647857,19.277108061824936,19.438798904418945,3664900,0.0,0.0
2020-12-28 00:00:00-05:00,19.411853312446066,19.789131407863092,19.277109789319574,19.37592124938965,6461100,0.0,0.0
2020-12-29 00:00:00-05:00,19.501680553659348,19.555578649654166,18.980677619055264,19.20524787902832,7140300,0.0,0.0
2020-12-30 00:00:00-05:00,19.241179971180166,19.744216874522067,19.12440418969075,19.654388427734375,7077100,0.0,0.0
2020-12-31 00:00:00-05:00,19.286094349415315,19.73523489357498,19.259147013300264,19.60947608947754,7844300,0.0,0.0
2021-01-04 00:00:00-05:00,19.834043762423555,20.103527368271042,19.393886292427336,19.717267990112305,8743400,0.0,0.0
2021-01-05 00:00:00-05:00,19.959805102458215,21.388072165430597,19.95082208600324,20.777240753173828,16256600,0.0,0.0
2021-01-06 00:00:00-05:00,21.52281107364129,22.483973144260236,21.29824083265588,21.927038192749023,19456300,0.0,0.0
2021-01-07 00:00:00-05:00,22.043810214789662,22.87920986503126,21.980929123695113,22.349224090576172,14502400,0.0,0.0
2021-01-08 00:00:00-05:00,22.45702591521636,22.789390652629006,21.989919364979432,22.31330108642578,11951900,0.0,0.0
2021-01-11 00:00:00-05:00,21.738398971941063,22.5648174877339,21.603655463133027,22.448040008544922,16877000,0.0,0.0
2021-01-12 00:00:00-05:00,22.90616271362451,24.01104779802251,22.60973008821688,23.481061935424805,20803200,0.0,0.0
2021-01-13 00:00:00-05:00,23.51699695507717,23.75953323731863,22.681595347357714,22.8702335357666,11276800,0.0,0.0
2021-01-14 00:00:00-05:00,22.933116566996823,23.696654113589414,22.86125414919981,23.31937599182129,10285800,0.0,0.0
2021-01-15 00:00:00-05:00,22.86125128583105,23.076838512219823,22.13364246926709,22.376178741455078,13449000,0.0,0.0
2021-01-19 00:00:00-05:00,22.636681700634742,23.26547736750319,22.55583627422758,22.83430290222168,21249400,0.0,0.0
2021-01-20 00:00:00-05:00,22.951074664265803,23.06785213236135,22.385158491704598,22.771419525146484,10571800,0.0,0.0
2021-01-21 00:00:00-05:00,22.56482534442437,22.753463581100444,21.513836232461355,21.72942352294922,21086200,0.0,0.0
2021-01-22 00:00:00-05:00,21.29824083265588,22.034832662289407,21.06468928976582,21.927038192749023,13559500,0.0,0.0
2021-01-25 00:00:00-05:00,21.891109507529187,21.891109507529187,20.849101933958984,21.325191497802734,15541000,0.0,0.0
2021-01-26 00:00:00-05:00,21.621622081904995,21.909071710302868,20.41792547798769,20.426908493041992,20225800,0.0,0.0
2021-01-27 00:00:00-05:00,20.166411855313683,20.31911971444382,19.0705077909673,19.591510772705078,17044000,0.0,0.0
2021-01-28 00:00:00-05:00,19.869978940673104,20.615552194700665,19.73523540327702,20.33708381652832,12418200,0.0,0.0
2021-01-29 00:00:00-05:00,20.12150056987171,20.507761799022894,19.762188396243495,19.95082664489746,15573600,0.0,0.0
2021-02-01 00:00:00-05:00,20.211324288690644,20.28318670651703,19.582526847708415,19.905908584594727,10081500,0.0,0.0
2021-02-02 00:00:00-05:00,20.43589171259146,20.741307374154125,20.0765796734986,20.220304489135742,11058000,0.0,0.0
2021-02-03 00:00:00-05:00,20.39097876076403,21.783313582783187,20.337080668813687,21.720434188842773,15843700,0.0,0.0
2021-02-04 00:00:00-05:00,21.864158813715843,22.412110750346056,21.325189892331124,22.28635025024414,12894700,0.0,0.0
2021-02-05 00:00:00-05:00,22.66362842897836,23.040906504363722,22.33126543002874,22.466007232666016,11370200,0.0,0.0
2021-02-08 00:00:00-05:00,22.8612540313586,23.508015788197923,22.762442564896347,23.346324920654297,11496300,0.0,0.0
2021-02-09 00:00:00-05:00,23.13073259133559,23.62478638853505,22.843282984722464,23.355302810668945,10799800,0.0,0.0
2021-02-10 00:00:00-05:00,23.570891362349965,24.01104881179153,23.328355100412296,23.91223907470703,11602000,0.0,0.0
2021-02-11 00:00:00-05:00,23.70563979754358,24.05597062289456,23.30141429444913,23.68767547607422,9773300,0.0,0.0
