Date,open,high,low,close,volume,dividends,stock splits
2020-12-21 00:00:00-05:00,456.2789509004214,460.19716162833504,448.07736108397006,456.8415222167969,1282200,0.0,0.0
2020-12-22 00:00:00-05:00,456.32830908460664,459.3188104024671,453.50563341882014,459.13128662109375,1043900,0.0,0.0
2020-12-23 00:00:00-05:00,461.72703085223907,463.256828797726,452.36083984375,452.36083984375,1241000,0.0,0.0
2020-12-24 00:00:00-05:00,451.4329821399454,456.18023087395665,450.4559068234676,452.1139831542969,442100,0.0,0.0
2020-12-28 00:00:00-05:00,456.05196910893443,457.45345789593716,451.383693119269,454.7196044921875,736500,0.0,0.0
2020-12-29 00:00:00-05:00,459.92076769849484,460.24644941018283,454.73925690360835,456.82171630859375,803200,0.0,0.0
2020-12-30 00:00:00-05:00,459.2496754943492,460.51297605046665,455.45977382599693,455.7065124511719,714800,0.0,0.0
2020-12-31 00:00:00-05:00,455.5486647114112,460.14787699153896,453.5352687933652,459.7037353515625,967200,0.0,0.0
2021-01-04 00:00:00-05:00,462.93097285331766,470.16536584072475,456.1407515357774,465.66485595703125,2220400,0.0,0.0
2021-01-05 00:00:00-05:00,465.8425339734197,476.6003322298457,464.8555794522896,471.4879150390625,2046700,0.0,0.0
2021-01-06 00:00:00-05:00,465.15170646467493,483.5682835299815,464.0956878982048,478.8802490234375,2112300,0.0,0.0
2021-01-07 00:00:00-05:00,483.5188986361939,498.8956370001327,481.6338118647648,493.8029479980469,2144400,0.0,0.0
2021-01-08 00:00:00-05:00,503.22846880974186,512.229490882434,496.4875513210155,505.61688232421875,2221700,0.0,0.0
2021-01-11 00:00:00-05:00,502.35005971904127,511.8840757903975,502.3204522830201,506.6531677246094,1669600,0.0,0.0
2021-01-12 00:00:00-05:00,505.58712805876866,508.9723742767645,489.4701465318006,492.2632141113281,2039000,0.0,0.0
2021-01-13 00:00:00-05:00,493.4773245284848,498.41209777376963,493.2503141161941,495.1650085449219,1410200,0.0,0.0
